batch_id,event_id,event_class,station,audited_positive_channels,usable_channels,questionable_channels,rejected_channels,request_integrity_status
1,levent-01925,natural_impact,S14,MH2;MHZ;SHZ,MH2;MHZ;SHZ,,,usable_integrity
1,levent-01926,natural_impact,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-01926,natural_impact,S14,MH2;MHZ;SHZ,MH2;MHZ;SHZ,,,usable_integrity
1,levent-01942,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-01942,deep_moonquake_assigned,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-01962,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-01962,deep_moonquake_assigned,S14,MH2;MHZ;SHZ,MH2;MHZ;SHZ,,,usable_integrity
1,levent-01969,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-01969,deep_moonquake_assigned,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-01981,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-01981,deep_moonquake_assigned,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-01986,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-01986,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-01995,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-01995,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02005,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02005,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02074,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02074,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02085,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02085,natural_impact,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02115,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02138,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02138,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02158,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02158,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02174,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02174,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02175,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02185,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02185,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02187,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02187,natural_impact,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02192,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02192,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02196,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02200,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02200,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02220,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-02220,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02228,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02228,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02243,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02243,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02246,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02246,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02278,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02280,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02280,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02281,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02281,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02308,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02310,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02310,natural_impact,S14,SHZ,SHZ,,,usable_integrity
1,levent-02331,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02331,deep_moonquake_assigned,S14,MH2,MH2,,,usable_integrity
1,levent-02340,deep_moonquake_assigned,S12,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
1,levent-02340,deep_moonquake_assigned,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02343,natural_impact,S12,MH1;MH2;MHZ,,,MH1;MH2;MHZ,reject_integrity
1,levent-02361,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02361,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02371,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02371,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02382,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02382,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02388,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02388,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02398,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02398,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02425,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02436,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02436,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02443,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02443,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02446,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02446,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02452,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02452,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02462,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02462,natural_impact,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02488,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02488,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02506,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02506,deep_moonquake_assigned,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02507,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02507,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02512,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02582,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02583,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02584,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02609,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02609,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02622,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02622,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02624,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02624,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02625,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02628,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02628,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02666,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02676,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02676,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02694,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02694,deep_moonquake_assigned,S14,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-02702,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02705,natural_impact,S14,MH1;MH2;MHZ;SHZ,,,MH1;MH2;MHZ;SHZ,reject_integrity
1,levent-02714,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02714,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02750,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02750,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02791,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02791,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02794,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02807,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02807,natural_impact,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02816,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02816,deep_moonquake_assigned,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02839,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02839,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02840,natural_impact,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02845,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02845,deep_moonquake_assigned,S14,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
1,levent-02852,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02852,natural_impact,S14,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02870,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-02870,deep_moonquake_assigned,S14,MH2;MHZ;SHZ,MH2;MHZ;SHZ,,,usable_integrity
1,levent-02880,natural_impact,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-02884,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02884,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02889,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02889,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02917,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02917,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02928,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02931,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02931,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02932,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02932,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02945,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02945,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02952,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02983,deep_moonquake_assigned,S14,MH2,MH2,,,usable_integrity
1,levent-02990,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-02991,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02991,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-02999,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-02999,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03008,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03014,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03014,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03034,deep_moonquake_unclassified,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03034,deep_moonquake_unclassified,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03044,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03044,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03046,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03046,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03050,artificial_impact_sivb,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03174,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03178,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03204,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03204,natural_impact,S14,SHZ,SHZ,,,usable_integrity
1,levent-03257,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03305,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03305,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03311,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03311,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03351,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03351,natural_impact,S14,SHZ,SHZ,,,usable_integrity
1,levent-03370,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03370,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03396,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03396,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03404,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03404,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03416,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03416,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03426,natural_impact,S12,MH1;MHZ,MH1;MHZ,,,usable_integrity
1,levent-03426,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03468,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03468,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03494,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03494,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03499,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03499,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03502,deep_moonquake_assigned,S12,MH1,MH1,,,usable_integrity
1,levent-03502,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03523,deep_moonquake_assigned,S12,MHZ,MHZ,,,usable_integrity
1,levent-03523,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03531,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03531,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03532,deep_moonquake_assigned,S12,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03532,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03535,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-03535,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03537,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-03537,deep_moonquake_assigned,S14,MH2,MH2,,,usable_integrity
1,levent-03560,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03560,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03566,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03566,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03587,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03587,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03631,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03651,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03658,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03659,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03664,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03667,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03669,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03669,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03682,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03682,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03683,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03684,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03699,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03700,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03700,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03737,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03738,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03738,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03742,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-03742,deep_moonquake_assigned,S14,MH2,MH2,,,usable_integrity
1,levent-03745,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-03748,deep_moonquake_assigned,S12,MH2;MHZ,MH2;MHZ,,,usable_integrity
1,levent-03756,deep_moonquake_assigned,S14,MH2,MH2,,,usable_integrity
1,levent-03766,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03766,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03767,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03767,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03779,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03779,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03838,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03843,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03843,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03887,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03887,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03897,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03905,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03905,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03906,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03906,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03940,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03940,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-03949,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-03949,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03977,natural_impact,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-03978,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04001,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04008,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04008,natural_impact,S14,SHZ,SHZ,,,usable_integrity
1,levent-04025,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04025,deep_moonquake_assigned,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04035,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04035,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04039,deep_moonquake_assigned,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04069,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04070,deep_moonquake_assigned,S14,MH1;MH2,MH1;MH2,,,usable_integrity
1,levent-04083,natural_impact,S12,MH1,MH1,,,usable_integrity
1,levent-04083,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04086,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04086,natural_impact,S14,SHZ,SHZ,,,usable_integrity
1,levent-04087,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
1,levent-04087,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04088,natural_impact,S14,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
1,levent-04089,natural_impact,S12,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
