batch_id,event_id,event_class,station,channel,reference_time,nearest_att_minus_reference_seconds,nominal_minus_reference_seconds,att_minus_nominal_seconds,sample_rate_hz,sample_count,gap_sample_count,gap_fraction,gap_run_count,longest_gap_samples,longest_gap_seconds,raw_min,raw_max,edge_value_fraction_descriptive,pre_reference_rms,post_reference_rms,post_to_pre_rms_ratio,integrity_status
1,levent-00010,artificial_impact_lm,S12,MH2,1969-11-20T22:17:00,0.285,3.139453,-2.854453,6.625,3975,0,0.0,0,0,0.0,6.0,671.0,0.0012578616352201257,123.3254114110222,83.55353799027199,0.6775046361840428,usable_integrity
1,levent-00010,artificial_impact_lm,S12,MHZ,1969-11-20T22:17:00,0.285,3.139453,-2.854453,6.625,3975,21,0.005283018867924529,21,1,0.1509433962264151,445.0,544.0,0.0012645422357106728,10.389906210231246,18.228900520374317,1.7544817201933722,usable_integrity
1,levent-00017,deep_moonquake_assigned,S12,MH2,1969-11-30T03:24:00,-0.298,-0.056887,-0.241113,6.625,3975,0,0.0,0,0,0.0,522.0,531.0,0.0010062893081761006,0.6291028475132223,1.0479089691128565,1.6657196406837624,usable_integrity
1,levent-00017,deep_moonquake_assigned,S12,MHZ,1969-11-30T03:24:00,-0.298,-0.056887,-0.241113,6.625,3975,0,0.0,0,0,0.0,516.0,521.0,0.006289308176100629,0.6572854548704772,0.9704761199385944,1.4764910934014714,usable_integrity
1,levent-00022,natural_impact,S12,MH2,1969-12-01T05:28:00,0.256,0.780774,-0.524774,6.625,3975,0,0.0,0,0,0.0,508.0,557.0,0.0010062893081761006,2.10020859271895,2.3112386071911892,1.100480502367166,usable_integrity
1,levent-00022,natural_impact,S12,MHZ,1969-12-01T05:28:00,0.256,0.780774,-0.524774,6.625,3975,0,0.0,0,0,0.0,514.0,519.0,0.010314465408805032,0.3035539739580758,0.6842799088901352,2.2542281359974616,usable_integrity
1,levent-00030,natural_impact,S12,MH2,1969-12-08T01:44:00,0.049,0.308,-0.259,6.625,3975,37,0.00930817610062893,2,36,5.433962264150943,491.0,508.0,0.003809040121889284,0.2692722653191202,1.4788787662770777,5.492131781653887,usable_integrity
1,levent-00030,natural_impact,S12,MHZ,1969-12-08T01:44:00,0.049,0.308,-0.259,6.625,3975,38,0.009559748427672956,3,36,5.433962264150943,495.0,499.0,0.03048006096012192,0.20930037392627793,0.741383776811588,3.5421999631626377,usable_integrity
1,levent-00039,deep_moonquake_assigned,S12,MH2,1969-12-12T01:54:00,-0.257,0.02017,-0.27717,6.625,3975,0,0.0,0,0,0.0,490.0,495.0,0.01660377358490566,0.5932653253170667,0.9116644533334061,1.5366892593059827,usable_integrity
1,levent-00039,deep_moonquake_assigned,S12,MHZ,1969-12-12T01:54:00,-0.257,0.02017,-0.27717,6.625,3975,0,0.0,0,0,0.0,493.0,499.0,0.003522012578616352,0.6291028475132223,0.8736175062175731,1.3886719948429602,usable_integrity
1,levent-00051,natural_impact,S12,MH2,1969-12-14T09:03:00,0.047,1.395189,-1.348189,6.625,3975,0,0.0,0,0,0.0,491.0,495.0,0.001761006289308176,0.1346361326595601,0.5494422557947561,4.080942054270615,usable_integrity
1,levent-00051,natural_impact,S12,MHZ,1969-12-14T09:03:00,0.047,1.395189,-1.348189,6.625,3975,0,0.0,0,0,0.0,495.0,498.0,0.0420125786163522,0.1346361326595601,0.4939890254172702,3.669067253040958,usable_integrity
1,levent-00055,natural_impact,S12,MH2,1969-12-16T00:27:00,-0.078,-0.010472,-0.067528,6.625,3975,0,0.0,0,0,0.0,487.0,499.0,0.0010062893081761006,0.22993497044695285,1.608155316507886,6.9939570887452085,usable_integrity
1,levent-00055,natural_impact,S12,MHZ,1969-12-16T00:27:00,-0.078,-0.010472,-0.067528,6.625,3975,0,0.0,0,0,0.0,491.0,503.0,0.0015094339622641509,0.1781068622503486,1.5329709716755893,8.607029242482703,usable_integrity
1,levent-00094,deep_moonquake_assigned,S12,MH2,1970-01-09T02:03:00,0.235,0.541302,-0.306302,6.625,3975,0,0.0,0,0,0.0,488.0,500.0,0.0015094339622641509,0.2882387395840102,1.6602076099621097,5.759835101826154,usable_integrity
1,levent-00094,deep_moonquake_assigned,S12,MHZ,1970-01-09T02:03:00,0.235,0.541302,-0.306302,6.625,3975,0,0.0,0,0,0.0,491.0,503.0,0.0005031446540880503,0.4167925288253043,1.6752921457420213,4.019486986639841,usable_integrity
1,levent-00097,deep_moonquake_assigned,S12,MH2,1970-01-10T04:09:00,-0.222074,0.415923,-0.637998,6.625,3975,0,0.0,0,0,0.0,490.0,497.0,0.004276729559748427,0.4598699408939057,1.1150767805021744,2.424765528998618,usable_integrity
1,levent-00097,deep_moonquake_assigned,S12,MHZ,1970-01-10T04:09:00,-0.222074,0.415923,-0.637998,6.625,3975,0,0.0,0,0,0.0,491.0,501.0,0.0007547169811320754,0.2578085661834825,1.0541919913929252,4.089049510646035,usable_integrity
1,levent-00104,natural_impact,S12,MH1,1970-01-19T20:25:00,-0.056,2.136906,-2.192906,6.625,3975,0,0.0,0,0,0.0,454.0,524.0,0.0005031446540880503,1.1670436796565262,4.208818235965557,3.6063930676564384,usable_integrity
1,levent-00104,natural_impact,S12,MH2,1970-01-19T20:25:00,-0.056,2.136906,-2.192906,6.625,3975,0,0.0,0,0,0.0,506.0,549.0,0.0012578616352201257,0.5314859747817698,3.2705085866107035,6.153518139314188,usable_integrity
1,levent-00104,natural_impact,S12,MHZ,1970-01-19T20:25:00,-0.056,2.136906,-2.192906,6.625,3975,0,0.0,0,0,0.0,502.0,528.0,0.0005031446540880503,0.42929014688376016,2.7718826333979822,6.456897866208262,usable_integrity
1,levent-00114,natural_impact,S12,MH2,1970-01-24T06:53:00,0.244,0.636472,-0.392472,6.625,3975,1,0.00025157232704402514,1,1,0.1509433962264151,518.0,533.0,0.0012581781580271766,0.5855768968417415,1.6204885107665115,2.7673368254561894,usable_integrity
1,levent-00114,natural_impact,S12,MHZ,1970-01-24T06:53:00,0.244,0.636472,-0.392472,6.625,3975,0,0.0,0,0,0.0,517.0,525.0,0.0057861635220125785,0.3109288297345887,1.2786342950106409,4.112305366157565,usable_integrity
1,levent-00125,deep_moonquake_assigned,S12,MH2,1970-02-02T10:59:00,-0.09,1.563075,-1.653075,6.625,3975,0,0.0,0,0,0.0,495.0,501.0,0.00930817610062893,0.5399451689741186,0.9539721657793591,1.766794520250789,usable_integrity
1,levent-00125,deep_moonquake_assigned,S12,MHZ,1970-02-02T10:59:00,-0.09,1.563075,-1.653075,6.625,3975,0,0.0,0,0,0.0,494.0,499.0,0.011320754716981131,0.24886449072377204,0.7707302752796885,3.096987734321499,usable_integrity
1,levent-00126,deep_moonquake_assigned,S12,MH2,1970-02-02T14:30:00,-0.091,2.091377,-2.182377,6.625,3975,0,0.0,0,0,0.0,494.0,502.0,0.0030188679245283017,0.6898049113408585,1.1184558087946144,1.6214088801144289,usable_integrity
1,levent-00126,deep_moonquake_assigned,S12,MHZ,1970-02-02T14:30:00,-0.091,2.091377,-2.182377,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0025157232704402514,0.4885393483272851,1.0925706804705586,2.236402623885717,usable_integrity
1,levent-00132,deep_moonquake_assigned,S12,MH2,1970-02-04T20:40:00,-0.247,2.860094,-3.107094,6.625,3975,0,0.0,0,0,0.0,491.0,500.0,0.004025157232704402,0.43627093220152535,1.262796138753328,2.894522750761695,usable_integrity
1,levent-00132,deep_moonquake_assigned,S12,MHZ,1970-02-04T20:40:00,-0.247,2.860094,-3.107094,6.625,3975,0,0.0,0,0,0.0,491.0,502.0,0.0010062893081761006,0.6641442714448806,1.3598002073001698,2.047447016808341,usable_integrity
1,levent-00137,deep_moonquake_assigned,S12,MH2,1970-02-06T08:06:00,0.296,1.513604,-1.217604,6.625,3975,0,0.0,0,0,0.0,491.0,499.0,0.0010062893081761006,0.3454494860786801,0.986225891687073,2.8549062350101417,usable_integrity
1,levent-00137,deep_moonquake_assigned,S12,MHZ,1970-02-06T08:06:00,0.296,1.513604,-1.217604,6.625,3975,0,0.0,0,0,0.0,492.0,500.0,0.0005031446540880503,0.5881508736294263,1.116767572649186,1.8987773762159246,usable_integrity
1,levent-00138,deep_moonquake_assigned,S12,MH2,1970-02-07T01:33:00,-0.301,-0.070302,-0.230698,6.625,3975,0,0.0,0,0,0.0,490.0,499.0,0.005283018867924529,0.2664525827459058,1.3082947757007157,4.910047267015349,usable_integrity
1,levent-00138,deep_moonquake_assigned,S12,MHZ,1970-02-07T01:33:00,-0.301,-0.070302,-0.230698,6.625,3975,0,0.0,0,0,0.0,492.0,502.0,0.0005031446540880503,0.47601061198153266,1.410874210458129,2.963955371887519,usable_integrity
1,levent-00139,deep_moonquake_assigned,S12,MH2,1970-02-07T03:26:00,-0.202,0.307057,-0.509057,6.625,3975,0,0.0,0,0,0.0,491.0,499.0,0.003522012578616352,0.2458108230429969,1.2333163350859897,5.017339431267677,usable_integrity
1,levent-00139,deep_moonquake_assigned,S12,MHZ,1970-02-07T03:26:00,-0.202,0.307057,-0.509057,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0007547169811320754,0.49008292041467355,1.2297414976097196,2.5092518967386157,usable_integrity
1,levent-00146,natural_impact,S12,MH2,1970-02-18T01:41:00,-0.031,0.111472,-0.142472,6.625,3975,0,0.0,0,0,0.0,501.0,517.0,0.002012578616352201,0.7616169791704522,1.579049152627965,2.0732851233803298,usable_integrity
1,levent-00146,natural_impact,S12,MHZ,1970-02-18T01:41:00,-0.031,0.111472,-0.142472,6.625,3975,0,0.0,0,0,0.0,506.0,518.0,0.001761006289308176,0.41132017945903343,1.3762358654070546,3.34589921461445,usable_integrity
1,levent-00186,natural_impact,S12,MH2,1970-03-03T20:17:00,0.071,3.113453,-3.042453,6.625,3975,0,0.0,0,0,0.0,485.0,503.0,0.002012578616352201,0.6386352518411897,1.4430488339300642,2.2595821789820474,usable_integrity
1,levent-00186,natural_impact,S12,MHZ,1970-03-03T20:17:00,0.071,3.113453,-3.042453,6.625,3975,0,0.0,0,0,0.0,493.0,500.0,0.002012578616352201,0.39825905125097066,0.8351552410956659,2.097015092243005,usable_integrity
1,levent-00197,natural_impact,S12,MH2,1970-03-14T12:00:00,-0.3,1.614547,-1.914547,6.625,3975,0,0.0,0,0,0.0,490.0,503.0,0.003270440251572327,2.5533580756007663,1.4000224616347272,0.5483063558585778,usable_integrity
1,levent-00197,natural_impact,S12,MHZ,1970-03-14T12:00:00,-0.3,1.614547,-1.914547,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0025157232704402514,0.6491919215897575,1.0994566983044585,1.693577294695968,usable_integrity
1,levent-00215,natural_impact,S12,MH2,1970-03-25T03:32:00,-0.215,0.025113,-0.240113,6.625,3975,0,0.0,0,0,0.0,519.0,532.0,0.0010062893081761006,0.7103039645492489,1.1295070444764888,1.5901742082958266,usable_integrity
1,levent-00215,natural_impact,S12,MHZ,1970-03-25T03:32:00,-0.215,0.025113,-0.240113,6.625,3975,0,0.0,0,0,0.0,517.0,525.0,0.0022641509433962265,0.4854374798342157,0.9825521894695703,2.0240550643207995,usable_integrity
1,levent-00217,natural_impact,S12,MH2,1970-03-26T20:17:00,-0.068,1.433132,-1.501132,6.625,3975,0,0.0,0,0,0.0,519.0,535.0,0.001761006289308176,0.30105554485445585,2.1092041481006008,7.0060298976399435,usable_integrity
1,levent-00217,natural_impact,S12,MHZ,1970-03-26T20:17:00,-0.068,1.433132,-1.501132,6.625,3975,0,0.0,0,0,0.0,511.0,527.0,0.0010062893081761006,0.3320721357224403,1.9781828902226941,5.957087865620082,usable_integrity
1,levent-00224,deep_moonquake_assigned,S12,MH2,1970-03-30T12:51:00,0.273,1.956425,-1.683425,6.625,3975,0,0.0,0,0,0.0,507.0,543.0,0.0012578616352201257,0.7763498137003888,2.68445326056836,3.4577882459624734,usable_integrity
1,levent-00224,deep_moonquake_assigned,S12,MHZ,1970-03-30T12:51:00,0.273,1.956425,-1.683425,6.625,3975,0,0.0,0,0,0.0,501.0,511.0,0.006540880503144654,0.5199930280731782,1.556281651442422,2.992889457016735,usable_integrity
1,levent-00225,deep_moonquake_assigned,S12,MH2,1970-03-30T17:40:00,0.009,2.333784,-2.324784,6.625,3975,0,0.0,0,0,0.0,497.0,525.0,0.0015094339622641509,1.094479417976703,3.3560234030413145,3.0663193367723527,usable_integrity
1,levent-00225,deep_moonquake_assigned,S12,MHZ,1970-03-30T17:40:00,0.009,2.333784,-2.324784,6.625,3975,0,0.0,0,0,0.0,491.0,519.0,0.0010062893081761006,0.47442125658628154,3.2124463140657644,6.771295066289945,usable_integrity
1,levent-00238,deep_moonquake_assigned,S12,MH2,1970-04-03T10:49:00,0.173,1.821906,-1.648906,6.625,3975,0,0.0,0,0,0.0,489.0,505.0,0.0022641509433962265,0.9977315660765772,2.3545753666495166,2.3599287089898486,usable_integrity
1,levent-00238,deep_moonquake_assigned,S12,MHZ,1970-04-03T10:49:00,0.173,1.821906,-1.648906,6.625,3975,0,0.0,0,0,0.0,489.0,506.0,0.0007547169811320754,0.527205481131738,2.399292348502972,4.550962450831267,usable_integrity
1,levent-00240,natural_impact,S12,MH2,1970-04-05T11:37:00,0.024,1.793906,-1.769906,6.625,3975,0,0.0,0,0,0.0,488.0,501.0,0.0012578616352201257,0.39825905125097066,0.9708000979546094,2.4376096284697892,usable_integrity
1,levent-00240,natural_impact,S12,MHZ,1970-04-05T11:37:00,0.024,1.793906,-1.769906,6.625,3975,0,0.0,0,0,0.0,494.0,499.0,0.012075471698113207,0.6952579994509982,0.8374114052454863,1.2044613739169312,usable_integrity
1,levent-00255,artificial_impact_sivb,S12,MH2,1970-04-15T01:09:00,-0.085,0.085472,-0.170472,6.625,3975,60,0.01509433962264151,60,1,0.1509433962264151,0.0,1023.0,0.05006385696040869,0.4345362496568739,190.05197500980674,437.3673661515671,usable_integrity
1,levent-00255,artificial_impact_sivb,S12,MHZ,1970-04-15T01:09:00,-0.085,0.085472,-0.170472,6.625,3975,52,0.013081761006289308,52,1,0.1509433962264151,0.0,1023.0,0.0412949273515167,0.3687162345644953,180.93099053947586,490.7052458733755,usable_integrity
1,levent-00271,natural_impact,S12,MH2,1970-04-23T23:45:00,-0.113,1.643906,-1.756906,6.625,3975,0,0.0,0,0,0.0,513.0,533.0,0.0007547169811320754,0.8947649018637526,2.23149271753857,2.4939430602278625,usable_integrity
1,levent-00271,natural_impact,S12,MHZ,1970-04-23T23:45:00,-0.113,1.643906,-1.756906,6.625,3975,0,0.0,0,0,0.0,510.0,528.0,0.0007547169811320754,0.8647162187520306,1.9686217762976228,2.2766102145496503,usable_integrity
1,levent-00274,natural_impact,S12,MH2,1970-04-25T01:14:00,0.131,0.233943,-0.102943,6.625,3975,0,0.0,0,0,0.0,519.0,530.0,0.0022641509433962265,0.6206419053063985,1.3219244595397877,2.1299310411326156,usable_integrity
1,levent-00274,natural_impact,S12,MHZ,1970-04-25T01:14:00,0.131,0.233943,-0.102943,6.625,3975,0,0.0,0,0,0.0,511.0,524.0,0.0005031446540880503,0.4431417632727652,1.2821954442411283,2.8934204593393376,usable_integrity
1,levent-00280,deep_moonquake_assigned,S12,MH2,1970-04-26T14:29:00,-0.086,1.226245,-1.312245,6.625,3975,0,0.0,0,0,0.0,515.0,531.0,0.0022641509433962265,0.36666208914106874,2.0799280345557194,5.672601821006624,usable_integrity
1,levent-00280,deep_moonquake_assigned,S12,MHZ,1970-04-26T14:29:00,-0.086,1.226245,-1.312245,6.625,3975,0,0.0,0,0,0.0,505.0,525.0,0.0007547169811320754,0.4916216460859938,2.248059960255878,4.572744056641172,usable_integrity
1,levent-00281,deep_moonquake_assigned,S12,MH2,1970-04-26T15:12:00,-0.227,1.150774,-1.377774,6.625,3975,0,0.0,0,0,0.0,518.0,532.0,0.001761006289308176,1.027565685818038,1.7397498555103914,1.693078972489616,usable_integrity
1,levent-00281,deep_moonquake_assigned,S12,MHZ,1970-04-26T15:12:00,-0.227,1.150774,-1.377774,6.625,3975,0,0.0,0,0,0.0,510.0,521.0,0.0010062893081761006,0.9238367389542873,1.7159078129787477,1.857371265534454,usable_integrity
1,levent-00321,natural_impact,S12,MH2,1970-05-20T16:45:00,-0.101,1.190245,-1.291245,6.625,3975,0,0.0,0,0,0.0,519.0,526.0,0.001761006289308176,0.4465375352562752,0.7155065936346018,1.6023436713421209,usable_integrity
1,levent-00321,natural_impact,S12,MHZ,1970-05-20T16:45:00,-0.101,1.190245,-1.291245,6.625,3975,0,0.0,0,0,0.0,516.0,521.0,0.0037735849056603774,0.5427356018677448,0.7504715498736854,1.3827571791698348,usable_integrity
1,levent-00325,deep_moonquake_assigned,S12,MH2,1970-05-23T13:08:00,-0.115,0.93966,-1.05466,6.625,3975,0,0.0,0,0,0.0,509.0,538.0,0.0005031446540880503,1.1102379919600756,3.609081835884746,3.250728097957694,usable_integrity
1,levent-00325,deep_moonquake_assigned,S12,MHZ,1970-05-23T13:08:00,-0.115,0.93966,-1.05466,6.625,3975,0,0.0,0,0,0.0,504.0,535.0,0.0010062893081761006,0.8682029918431041,3.7050450052011565,4.267487027815619,usable_integrity
1,levent-00329,deep_moonquake_assigned,S12,MH2,1970-05-24T04:35:00,0.116,0.479528,-0.363528,6.625,3975,0,0.0,0,0,0.0,503.0,532.0,0.001761006289308176,2.1566310305225342,2.626545666529478,1.2178929215782857,usable_integrity
1,levent-00329,deep_moonquake_assigned,S12,MHZ,1970-05-24T04:35:00,0.116,0.479528,-0.363528,6.625,3975,0,0.0,0,0,0.0,512.0,522.0,0.0012578616352201257,0.7081741127845094,1.2673946931307944,1.7896653806610558,usable_integrity
1,levent-00333,deep_moonquake_assigned,S12,MH2,1970-05-25T12:12:00,0.278,1.33866,-1.06066,6.625,3975,0,0.0,0,0,0.0,512.0,528.0,0.0007547169811320754,1.6847458502873431,1.1358924123027867,0.6742218193379457,usable_integrity
1,levent-00333,deep_moonquake_assigned,S12,MHZ,1970-05-25T12:12:00,0.278,1.33866,-1.06066,6.625,3975,0,0.0,0,0,0.0,511.0,520.0,0.0015094339622641509,0.5357322684364912,1.1430677029751588,2.1336547569015147,usable_integrity
1,levent-00334,deep_moonquake_assigned,S12,MH2,1970-05-27T03:27:00,-0.158,0.245415,-0.403415,6.625,3975,0,0.0,0,0,0.0,512.0,524.0,0.0012578616352201257,0.5126791190931015,1.3777202936544013,2.68729550774665,usable_integrity
1,levent-00334,deep_moonquake_assigned,S12,MHZ,1970-05-27T03:27:00,-0.158,0.245415,-0.403415,6.625,3975,0,0.0,0,0,0.0,506.0,515.0,0.002012578616352201,0.2829495060266497,1.2556789238290287,4.437819812665664,usable_integrity
1,levent-00357,natural_impact,S12,MH2,1970-06-15T19:00:00,0.026,2.510208,-2.484208,6.625,3975,5,0.0012578616352201257,5,1,0.1509433962264151,486.0,528.0,0.0010075566750629723,0.609591017370839,4.684637314846641,7.684885737082286,usable_integrity
1,levent-00357,natural_impact,S12,MHZ,1970-06-15T19:00:00,0.026,2.510208,-2.484208,6.625,3975,1,0.00025157232704402514,1,1,0.1509433962264151,491.0,532.0,0.0005032712632108706,0.5842856562475899,4.747509736120405,8.125323093861228,usable_integrity
1,levent-00365,deep_moonquake_assigned,S12,MH2,1970-06-19T21:27:00,-0.19,1.483962,-1.673962,6.625,3975,0,0.0,0,0,0.0,514.0,529.0,0.0007547169811320754,0.5658990120532994,1.2215311558776853,2.1585673942873664,usable_integrity
1,levent-00365,deep_moonquake_assigned,S12,MHZ,1970-06-19T21:27:00,-0.19,1.483962,-1.673962,6.625,3975,0,0.0,0,0,0.0,515.0,522.0,0.004025157232704402,0.6820973519836311,1.0626595329732227,1.5579294214863397,usable_integrity
1,levent-00376,deep_moonquake_assigned,S12,MH2,1970-06-22T11:58:00,0.12,1.03183,-0.91183,6.625,3975,0,0.0,0,0,0.0,520.0,530.0,0.002767295597484277,0.6303022820578802,1.0710601343158819,1.6992801149616132,usable_integrity
1,levent-00376,deep_moonquake_assigned,S12,MHZ,1970-06-22T11:58:00,0.12,1.03183,-0.91183,6.625,3975,0,0.0,0,0,0.0,515.0,522.0,0.0012578616352201257,0.4549160807043247,0.953642470878972,2.0963041565875034,usable_integrity
1,levent-00381,natural_impact,S12,MH2,1970-06-26T20:01:00,0.138,2.795453,-2.657453,6.625,3975,2,0.0005031446540880503,2,1,0.1509433962264151,488.0,619.0,0.0005033979360684622,1.1865306506341333,10.828211178752246,9.125943078642917,usable_integrity
1,levent-00381,natural_impact,S12,MHZ,1970-06-26T20:01:00,0.138,2.795453,-2.657453,6.625,3975,7,0.001761006289308176,7,1,0.1509433962264151,475.0,544.0,0.0005040322580645161,0.9969742744562131,5.735420821636424,5.752827298141405,usable_integrity
1,levent-00393,natural_impact,S12,MH2,1970-07-06T22:14:00,0.176,3.558698,-3.382698,6.625,3975,0,0.0,0,0,0.0,490.0,498.0,0.0010062893081761006,0.4020341029559271,0.7680736337866565,1.9104688585855025,usable_integrity
1,levent-00393,natural_impact,S12,MHZ,1970-07-06T22:14:00,0.176,3.558698,-3.382698,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0012578616352201257,0.18229818539632134,0.7358732458530234,4.0366460272394615,usable_integrity
1,levent-00408,deep_moonquake_assigned,S12,MH2,1970-07-16T03:48:00,-0.206,0.141113,-0.347113,6.625,3975,8,0.002012578616352201,1,8,1.2075471698113207,508.0,552.0,0.001008318628686665,0.8244745648939691,2.565042912900078,3.1111243719567665,usable_integrity
1,levent-00408,deep_moonquake_assigned,S12,MHZ,1970-07-16T03:48:00,-0.206,0.141113,-0.347113,6.625,3975,8,0.002012578616352201,1,8,1.2075471698113207,511.0,520.0,0.0035291152004033274,0.14542364406717512,1.1554738414324024,7.9455706728037825,usable_integrity
1,levent-00414,deep_moonquake_assigned,S12,MH2,1970-07-17T05:02:00,0.007,0.416057,-0.409057,6.625,3975,0,0.0,0,0,0.0,516.0,527.0,0.0015094339622641509,0.5537567387217589,1.1392097006865614,2.057238532782839,usable_integrity
1,levent-00414,deep_moonquake_assigned,S12,MHZ,1970-07-17T05:02:00,0.007,0.416057,-0.409057,6.625,3975,0,0.0,0,0,0.0,513.0,521.0,0.0012578616352201257,0.3035539739580758,0.8764924379084464,2.8874352276788176,usable_integrity
1,levent-00415,deep_moonquake_assigned,S12,MH2,1970-07-18T00:33:00,0.082,0.126585,-0.044585,6.625,3975,0,0.0,0,0,0.0,517.0,534.0,0.0010062893081761006,0.4057740356107458,1.636455749900879,4.032923761220423,usable_integrity
1,levent-00415,deep_moonquake_assigned,S12,MHZ,1970-07-18T00:33:00,0.082,0.126585,-0.044585,6.625,3975,0,0.0,0,0,0.0,513.0,525.0,0.004025157232704402,0.6974272964523671,1.5993316214031803,2.2931875903604118,usable_integrity
1,levent-00418,natural_impact,S12,MH2,1970-07-20T05:06:00,0.193,0.524943,-0.331943,6.625,3975,1,0.00025157232704402514,1,1,0.1509433962264151,505.0,629.0,0.0005032712632108706,1.0392595551452606,9.014109383480509,8.673588170397508,usable_integrity
1,levent-00418,natural_impact,S12,MHZ,1970-07-20T05:06:00,0.193,0.524943,-0.331943,6.625,3975,0,0.0,0,0,0.0,504.0,541.0,0.0010062893081761006,0.6169802691885502,3.9850743543957736,6.458998048084951,usable_integrity
1,levent-00420,deep_moonquake_assigned,S12,MH2,1970-07-20T11:17:00,0.268,1.053245,-0.785245,6.625,3975,0,0.0,0,0,0.0,520.0,531.0,0.0025157232704402514,1.1998237534216951,1.183348835047724,0.9862688846366081,usable_integrity
1,levent-00420,deep_moonquake_assigned,S12,MHZ,1970-07-20T11:17:00,0.268,1.053245,-0.785245,6.625,3975,0,0.0,0,0,0.0,516.0,524.0,0.0010062893081761006,0.3583277710990114,0.9326367571325489,2.602747630394651,usable_integrity
1,levent-00421,deep_moonquake_assigned,S12,MH2,1970-07-20T11:44:00,0.162,0.977774,-0.815774,6.625,3975,0,0.0,0,0,0.0,511.0,540.0,0.0010062893081761006,1.1364597597356845,3.7040688149875836,3.2593048572604704,usable_integrity
1,levent-00421,deep_moonquake_assigned,S12,MHZ,1970-07-20T11:44:00,0.162,0.977774,-0.815774,6.625,3975,0,0.0,0,0,0.0,509.0,532.0,0.0010062893081761006,0.6709329753424054,3.5249782549844486,5.253845591931897,usable_integrity
1,levent-00423,deep_moonquake_assigned,S12,MH2,1970-07-23T05:35:00,0.041,0.586415,-0.545415,6.625,3975,0,0.0,0,0,0.0,481.0,535.0,0.0007547169811320754,5.608716780823618,2.8708029249605875,0.5118466553304947,usable_integrity
1,levent-00423,deep_moonquake_assigned,S12,MHZ,1970-07-23T05:35:00,0.041,0.586415,-0.545415,6.625,3975,0,0.0,0,0,0.0,514.0,522.0,0.0037735849056603774,0.795569301566599,1.2153370006534125,1.5276318458495395,usable_integrity
1,levent-00425,natural_impact,S12,MH1,1970-07-27T03:40:00,0.242,0.716887,-0.474887,6.625,3975,0,0.0,0,0,0.0,499.0,553.0,0.0007547169811320754,2.8969219635235426,3.5439291700405287,1.2233429877172208,usable_integrity
1,levent-00425,natural_impact,S12,MH2,1970-07-27T03:40:00,0.242,0.716887,-0.474887,6.625,3975,0,0.0,0,0,0.0,499.0,553.0,0.0005031446540880503,2.7150692824418337,2.745207373225669,1.0111003026621592,usable_integrity
1,levent-00425,natural_impact,S12,MHZ,1970-07-27T03:40:00,0.242,0.716887,-0.474887,6.625,3975,0,0.0,0,0,0.0,504.0,518.0,0.0007547169811320754,0.06731806632978005,1.6372242194195907,24.320725604314013,usable_integrity
1,levent-00449,natural_impact,S12,MH2,1970-08-07T08:40:00,-0.08,1.247547,-1.327547,6.625,3975,0,0.0,0,0,0.0,488.0,501.0,0.0025157232704402514,0.5698889487411394,2.055977632455478,3.607681175423819,usable_integrity
1,levent-00449,natural_impact,S12,MHZ,1970-08-07T08:40:00,-0.08,1.247547,-1.327547,6.625,3975,0,0.0,0,0,0.0,487.0,505.0,0.0005031446540880503,0.11659831115047076,1.9897536271748184,17.06502956639767,usable_integrity
1,levent-00456,natural_impact,S12,MH2,1970-08-11T00:13:00,-0.142,-0.106302,-0.035698,6.625,3975,0,0.0,0,0,0.0,487.0,501.0,0.0007547169811320754,0.4001510288896558,1.5420724436237254,3.853726049143714,usable_integrity
1,levent-00456,natural_impact,S12,MHZ,1970-08-11T00:13:00,-0.142,-0.106302,-0.035698,6.625,3975,0,0.0,0,0,0.0,489.0,503.0,0.0007547169811320754,0.15546441486729434,1.4708915706395955,9.46127492838255,usable_integrity
1,levent-00467,natural_impact,S12,MH2,1970-08-13T16:26:00,0.241,2.439763,-2.198763,6.625,3975,0,0.0,0,0,0.0,243.0,522.0,0.0010062893081761006,1.1503316216983492,20.094564176263248,17.468496733659848,usable_integrity
1,levent-00467,natural_impact,S12,MHZ,1970-08-13T16:26:00,0.241,2.439763,-2.198763,6.625,3975,0,0.0,0,0,0.0,505.0,519.0,0.0015094339622641509,0.5868652964121583,1.1935360496804412,2.0337478753254055,usable_integrity
1,levent-00513,deep_moonquake_assigned,S12,MH2,1970-09-08T10:48:00,0.225,1.879321,-1.654321,6.625,3975,0,0.0,0,0,0.0,491.0,497.0,0.005283018867924529,0.6974272964523671,1.0171485609135735,1.4584295253247845,usable_integrity
1,levent-00513,deep_moonquake_assigned,S12,MHZ,1970-09-08T10:48:00,0.225,1.879321,-1.654321,6.625,3975,0,0.0,0,0,0.0,494.0,499.0,0.014088050314465408,0.15052777242722792,0.7774332869920546,5.164716613127998,usable_integrity
1,levent-00517,deep_moonquake_assigned,S12,MH2,1970-09-09T12:10:00,0.098,1.974264,-1.876264,6.625,3975,0,0.0,0,0,0.0,490.0,499.0,0.0007547169811320754,0.7006686491425449,1.2143015695809638,1.733061085388915,usable_integrity
